,Train MAE,Train MSE,Val MAE,Val MSE
37,1.4892067379423415,3.365650903904834,1.5598053254764561,3.7466578582220444
38,1.4641342206929702,3.259249555619166,1.5566348697649808,3.7297445444648507
39,1.4881899784268011,3.3610637870308335,1.5676458379318297,3.7683891286107882
40,1.4755341087852105,3.303554028432643,1.5671881122687137,3.761666154836562
41,1.4808757259673526,3.3133314400691236,1.54376557194282,3.66650019379118
42,1.4796537097545166,3.3200970922611885,1.551065981888553,3.6914817127497517
43,1.469584505348707,3.2916688612238563,1.564086600990699,3.7380581586820663
44,1.470978362398282,3.290066927421899,1.558183139285616,3.7108738273099937
45,1.4650056352826404,3.2406652641639653,1.5253799639464731,3.580621280542993
46,1.4535747580920628,3.222161280485625,1.5495511220670677,3.6704235059936505
47,1.4786331316532533,3.3094435512850886,1.5576249910259137,3.697792016887482
48,1.4614651763088293,3.2434396401790004,1.5348812553044258,3.6074081715796575
49,1.4539566809235263,3.2120646151284933,1.5285238722674668,3.5786301572457573
50,1.4652517528828648,3.248139985983102,1.5674362818221663,3.7260820009947486
51,1.4840526549759698,3.332891947833127,1.5639065673207437,3.7095824167423967
52,1.472766079848539,3.273479401765572,1.5490908221743656,3.6499219936273333
53,1.4791743525413874,3.3026304333737495,1.5564218064834654,3.6744594706506333
54,1.4696935372529905,3.2727469875197563,1.5481679936935484,3.64068586926936
55,1.4499857720230818,3.2058329901505473,1.5189541996967546,3.5243349525667074
56,1.4643866797685248,3.2364133223298577,1.5468597556635704,3.630214344263066
57,1.4685685013227894,3.292822660436758,1.538142419147121,3.5946362872643123
58,1.4465867887825947,3.171108312160627,1.525325442109377,3.5417356991464684
59,1.44729445073871,3.1508888156473276,1.5343451002948105,3.5737020139470803
60,1.4628697236063877,3.253790252262283,1.5668863849185062,3.6969204183595066
61,1.4763884951071724,3.296983182227901,1.5702134056189334,3.7075603656408003
62,1.4495556978507476,3.187782703878322,1.5264222850548628,3.535208495477437
63,1.468697750501973,3.2530635380650237,1.5598945631318746,3.662082836440143
64,1.4566675454745042,3.21907481004435,1.5334909728737596,3.557528944528232
65,1.4580354324103648,3.2033611429368194,1.5410178232286038,3.5836651621679043
66,1.4456182899187575,3.1751950349553604,1.5394343783291968,3.5756574352539126
67,1.471810846885588,3.274039199523861,1.5586010483129915,3.648087494103043
68,1.458325152247008,3.234950946837391,1.5520058444710496,3.619018550062289
69,1.4992100890523348,3.388615215733467,1.594851325888001,3.7898306359936207
70,1.482146495850385,3.3310890942301126,1.576523699258849,3.7124127946726952
71,1.4860303845744953,3.32611001233674,1.5762027083785184,3.7091389765420946
72,1.4564872128423985,3.2228831462242193,1.5452475934190777,3.5833869802394314
73,1.462322291910537,3.238370742485734,1.5516058610235186,3.60604187942965
74,1.4534531502643377,3.191492245606246,1.5273675233823416,3.5115454339204732
75,1.4466902906040424,3.157796085752137,1.5410443602530604,3.5609706166855903
76,1.461439794337955,3.2245629218030554,1.5501332220225845,3.5942604401270106
77,1.4568830727964381,3.2044376961881307,1.5283196151522374,3.509702121694433
78,1.4386487512302961,3.138060422646498,1.534326940974266,3.5301511599567466
79,1.446054383967249,3.122594194817982,1.51619407618128,3.4609408893161913
80,1.4445368071049844,3.134098416088761,1.5260154861736739,3.4955832158826903
81,1.4343736535495861,3.1040138003255735,1.549862026071869,3.5844978659484505
82,1.4825382622353833,3.310498224240439,1.5850259683955819,3.725994008673277
83,1.4623379195569322,3.2066134753281226,1.5483817023909359,3.5747353624201286
84,1.4585793027424534,3.202944097876079,1.5618591591333748,3.6265005390877816
85,1.4646287502458866,3.2153600342712525,1.54394167811177,3.5536545333900076
86,1.4509630755013827,3.1781187954529133,1.5542778353162183,3.592404242140195
87,1.4613757811025523,3.2258835231523197,1.548212673984378,3.5668033111731194
88,1.4471479628082653,3.1334795599449206,1.5257880797686534,3.4797267797008473
89,1.4617437181374786,3.2223243500041594,1.552841909321124,3.5808063562288344
90,1.457488922251459,3.1896728654882724,1.539176547640278,3.525907974522813
91,1.437976019844378,3.1273942731967876,1.5164285230729642,3.4405196867171766
92,1.434867360275165,3.105916522976885,1.5214622648995606,3.4572785375319133
93,1.4490494261032807,3.1553562372103556,1.5402902733854376,3.525589009674683
94,1.457232417504952,3.181624904401114,1.5445863273962435,3.540876147262959
95,1.4460696923749061,3.1496923620560837,1.531683024056382,3.490196152678122
96,1.433208293592924,3.100373856089724,1.5264116169151802,3.469008821915643
97,1.457371213800215,3.1805287944356793,1.5378126206007308,3.509490454815387
98,1.438644072278102,3.1083171426733847,1.5309338921487945,3.4820615848123024
99,1.4605103800712,3.199220764694121,1.5464808048811263,3.5395756340228814
